"log10popdens","logpartyratio","County","State","FIPS"
2.1654974243734,-1.34202481962965,"Sullivan County","Tennessee",47163
2.11691445574491,-1.01528496728468,"Sumner County","Tennessee",47165
1.71394727111553,-1.07266867561692,"Tipton County","Tennessee",47167
1.50954573089099,-0.800150039155532,"Trousdale County","Tennessee",47169
1.56697218071723,-1.50337167976238,"Unicoi County","Tennessee",47171
1.52267991150419,-1.60427609661325,"Union County","Tennessee",47173
0.906058907897666,-1.21687620712669,"Van Buren County","Tennessee",47175
1.55750343303126,-0.99225594003989,"Warren County","Tennessee",47177
2.17682370987642,-0.966431320004829,"Washington County","Tennessee",47179
0.942329758757654,-1.94889433645523,"Wayne County","Tennessee",47181
1.34968505380686,-1.17848836367543,"Weakley County","Tennessee",47183
1.43528669587565,-1.4247683241232,"White County","Tennessee",47185
2.16087874350965,-0.788128774940475,"Williamson County","Tennessee",47187
1.95274652411838,-1.0071583216169,"Wilson County","Tennessee",47189
1.32272113781447,-1.3662162353644,"Anderson County","Texas",48001
0.66126114433115,-1.5464930145707,"Andrews County","Texas",48003
1.62735685216127,-1.05578731576469,"Angelina County","Texas",48005
1.5790200263594,-1.1457608490955,"Aransas County","Texas",48007
0.574815000547935,-2.26245025755549,"Archer County","Texas",48009
-0.0895182549322209,-2.58021682695077,"Armstrong County","Texas",48011
1.18917476738987,-0.617893419469012,"Atascosa County","Texas",48013
1.24691716223862,-1.42447379946711,"Austin County","Texas",48015
0.519980244507379,-1.2187249176797,"Bailey County","Texas",48017
1.02624742104898,-1.55331501879186,"Bandera County","Texas",48019
1.55506135069037,-0.43542395304721,"Bastrop County","Texas",48021
0.203657836983869,-1.8921337501043,"Baylor County","Texas",48023
1.15652964731619,-0.320326663770196,"Bee County","Texas",48025
2.09930587837493,-0.319787179715897,"Bell County","Texas",48027
2.77783128254769,0.284480137019926,"Bexar County","Texas",48029
0.788173606692272,-1.21960559725425,"Blanco County","Texas",48031
-0.543482882970298,-2.36510544815573,"Borden County","Texas",48033
0.852363406823771,-1.59999646051227,"Bosque County","Texas",48035
1.61222949169704,-1.03712149533706,"Bowie County","Texas",48037
2.00143006944767,-0.522751902586092,"Brazoria County","Texas",48039
2.15999217306519,-0.5175819670906,"Brazos County","Texas",48041
-0.240008065238528,-0.10359330671122,"Brewster County","Texas",48043
-0.178331120870852,-1.9268921407417,"Briscoe County","Texas",48045
0.468151735237843,1.15053072575671,"Brooks County","Texas",48047
1.18940445667618,-2.00269639588193,"Brown County","Texas",48049
1.01974915306746,-1.27127410587013,"Burleson County","Texas",48051
1.24959122788913,-1.34963311776833,"Burnet County","Texas",48053
1.46712983133285,-0.334601672116678,"Caldwell County","Texas",48055
1.22042811969118,-0.783810990978488,"Calhoun County","Texas",48057
0.771696722331849,-2.14626069483177,"Callahan County","Texas",48059
2.26185564322031,0.700847143072666,"Cameron County","Texas",48061
1.4024365779703,-0.932351540483803,"Camp County","Texas",48063
0.403264903521403,-2.35233100501241,"Carson County","Texas",48065
1.09336163419481,-1.40631482958598,"Cass County","Texas",48067
0.526519048950321,-0.988169170833048,"Castro County","Texas",48069
1.4158356711274,-1.50803914240293,"Chambers County","Texas",48071
1.27948475214857,-1.31391599464946,"Cherokee County","Texas",48073
0.602672346973596,-1.96326294600785,"Childress County","Texas",48075
0.566261033675992,-2.09975618068952,"Clay County","Texas",48077
0.160351046525813,-1.27359705298176,"Cochran County","Texas",48079
0.142092441062761,-2.20118498256982,"Coke County","Texas",48081
0.409142042919612,-2.10526794445935,"Coleman County","Texas",48083
2.63689678203216,-0.359812959503819,"Collin County","Texas",48085
0.100193020957242,-1.91387538004212,"Collingsworth County","Texas",48087
0.926976622377781,-1.16261323622303,"Colorado County","Texas",48089
1.96953844583961,-1.15572887112525,"Comal County","Texas",48091
0.744786692643643,-1.69687220920471,"Comanche County","Texas",48093
0.220463501817249,-1.78837537288936,"Concho County","Texas",48095
1.24216574945715,-1.72595978976442,"Cooke County","Texas",48097
1.44191248576255,-0.881645652847286,"Coryell County","Texas",48099
-0.15749358803637,-1.75539182342917,"Cottle County","Texas",48101
0.3765499536839,-1.2532406355256,"Crane County","Texas",48103
-0.301324867913864,-0.968658716748614,"Crockett County","Texas",48105
0.400335662059779,-0.92480142082284,"Crosby County","Texas",48107
-0.644026615254935,0.483307595639373,"Culberson County","Texas",48109
0.269623474441523,-1.7346010566083,"Dallam County","Texas",48111
3.05887903172736,0.560883357467538,"Dallas County","Texas",48113
0.745051158836076,-1.1495861700255,"Dawson County","Texas",48115
0.687970968827548,-0.898753891539161,"Deaf Smith County","Texas",48117
0.894307212348534,-1.5238800235387,"Delta County","Texas",48119
2.54980960366393,-0.430453317975186,"Denton County","Texas",48121
0.938524290097851,-1.55728291797711,"DeWitt County","Texas",48123
-0.022801687431799,-1.77468748785963,"Dickens County","Texas",48125
0.491094363420538,0.802452676778459,"Dimmit County","Texas",48127
0.14948162745561,-1.86367205326474,"Donley County","Texas",48129
0.388193576168706,0.748932648842312,"Duval County","Texas",48131
0.881592830757253,-2.04669467140436,"Eastland County","Texas",48133
1.83311334972088,-0.893079661005599,"Ector County","Texas",48135
-0.426385370667488,-0.897573608497068,"Edwards County","Texas",48137
1.84305421495846,-1.01753833744813,"Ellis County","Texas",48139
2.50407773809868,0.980808634437176,"El Paso County","Texas",48141
1.16986220554904,-1.64671495775648,"Erath County","Texas",48143
0.940797944031929,-0.714906347132574,"Falls County","Texas",48145
1.1706136966337,-1.5022439264369,"Fannin County","Texas",48147
1.00812307361653,-1.40261554381242,"Fayette County","Texas",48149
0.222133656511766,-1.14389084174493,"Fisher County","Texas",48151
0.358914221863311,-1.21971038587815,"Floyd County","Texas",48153
-0.112512322155737,-1.2206471717907,"Foard County","Texas",48155
2.52025111344906,0.137394048770004,"Fort Bend County","Texas",48157
1.16131638042257,-1.68416867384832,"Franklin County","Texas",48159
0.938005567815202,-1.41180465712677,"Freestone County","Texas",48161
0.819947802912788,0.128547401775658,"Frio County","Texas",48163
0.71787209688798,-1.87860798248054,"Gaines County","Texas",48165
2.52280130588539,-0.48040470611296,"Galveston County","Texas",48167
0.434162160020473,-1.69741608193153,"Garza County","Texas",48169
0.980569351462333,-1.51931983039931,"Gillespie County","Texas",48171
-0.212309250351044,-2.78899748231719,"Glasscock County","Texas",48173
0.533109626767174,-0.989781864385873,"Goliad County","Texas",48175
0.873942947349546,-1.07253603535039,"Gonzales County","Texas",48177
0.975842218269749,-2.22913718768795,"Gray County","Texas",48179
1.72600532750767,-1.23333507016848,"Grayson County","Texas",48181
2.24158058258045,-0.903667296785956,"Gregg County","Texas",48183
1.13185078018048,-1.16942665392939,"Grimes County","Texas",48185
1.92539385583115,-0.689837140907168,"Guadalupe County","Texas",48187
1.11759435620372,-1.11081819460308,"Hale County","Texas",48189
0.128203501585495,-1.69247799855853,"Hall County","Texas",48191
0.581993339219066,-1.85316155431779,"Hamilton County","Texas",48193
0.367062326157632,-2.3142131290937,"Hansford County","Texas",48195
0.341463034530961,-1.57844032343124,"Hardeman County","Texas",48197
1.38814306809937,-1.9534384188937,"Hardin County","Texas",48199
3.0179221694927,0.259569757562819,"Harris County","Texas",48201
1.45624874001465,-0.964853794043115,"Harrison County","Texas",48203
0.182719387123121,-2.30664659712296,"Hartley County","Texas",48205
0.395051880277556,-1.49697509279596,"Haskell County","Texas",48207
2.0654301183951,-0.0183409039116978,"Hays County","Texas",48209
0.238069937710687,-2.08769468491761,"Hemphill County","Texas",48211
1.55088365421903,-1.42866587152447,"Henderson County","Texas",48213
2.31966052193905,0.893139681715549,"Hidalgo County","Texas",48215
1.15394012972091,-1.37986346845754,"Hill County","Texas",48217
0.993205092282471,-1.52792236145335,"Hockley County","Texas",48219
1.71784566497982,-1.67530334330245,"Hood County","Texas",48221
1.26092998052958,-1.45113187895264,"Hopkins County","Texas",48223
0.857319720928311,-1.14326918586461,"Houston County","Texas",48225
1.19635335431515,-1.32250970474685,"Howard County","Texas",48227
-0.460691908092355,-0.439846654045531,"Hudspeth County","Texas",48229
1.62675196660004,-1.33174649963504,"Hunt County","Texas",48231
0.972443125461112,-2.10929019526404,"Hutchinson County","Texas",48233
-0.252140179316769,-1.99243016200334,"Irion County","Texas",48235
0.573763063791363,-2.24793383446449,"Jack County","Texas",48237
0.838764047677606,-1.55160253602382,"Jackson County","Texas",48239
1.16447350239261,-1.4102120813583,"Jasper County","Texas",48241
-0.41919760043551,-0.497466647160865,"Jeff Davis County","Texas",48243
2.05091142982347,-0.00994939649705882,"Jefferson County","Texas",48245
0.254056137123669,1.33561287708509,"Jim Hogg County","Texas",48247
1.26441366183441,0.211880955697478,"Jim Wells County","Texas",48249
1.93993536999135,-1.39685249387034,"Johnson County","Texas",48251
0.917544117561105,-1.63894479346779,"Jones County","Texas",48253
0.90024673242251,-0.950320480514864,"Karnes County","Texas",48255
1.76945012648957,-1.0569036623004,"Kaufman County","Texas",48257
1.38860971793349,-1.46124248997202,"Kendall County","Texas",48259
-0.80267321058546,0.164303052700367,"Kenedy County","Texas",48261
-0.49426646427003,-1.80856658395649,"Kent County","Texas",48263
1.25466557279343,-1.3311011057795,"Kerr County","Texas",48265
0.133691752809526,-2.10874109992758,"Kimble County","Texas",48267
-1.01482048826785,-3.39450838945633,"King County","Texas",48269
0.0184031818321445,-0.716932086818458,"Kinney County","Texas",48271
1.13885071742379,0.0769355809030459,"Kleberg County","Texas",48273
0.2290220001347,-1.4734744158661,"Knox County","Texas",48275
1.32389397849514,-1.40223260968248,"Lamar County","Texas",48277
0.702340038487485,-1.37322227810118,"Lamb County","Texas",48279
1.04841903356973,-1.46039025836703,"Lampasas County","Texas",48281
0.284237308581536,0.257045101513983,"La Salle County","Texas",48283
0.89980765537967,-1.83619884642021,"Lavaca County","Texas",48285
1.01724518908471,-1.29236806115181,"Lee County","Texas",48287
0.788984567989383,-1.95030093324666,"Leon County","Texas",48289
1.43593150619831,-1.35764629551594,"Liberty County","Texas",48291
1.00119228692386,-1.19020570448866,"Limestone County","Texas",48293
0.157403933616372,-2.15003806547587,"Lipscomb County","Texas",48295
0.653406506846802,-1.54083158711236,"Live Oak County","Texas",48297
0.93104088303552,-1.5126252332458,"Llano County","Texas",48299
-1.23000539538513,-2.65675690671466,"Loving County","Texas",48301
2.11380742359004,-0.852425422247551,"Lubbock County","Texas",48303
0.400428756724135,-1.34448966765583,"Lynn County","Texas",48305
0.467485442909192,-1.66849267237709,"McCulloch County","Texas",48307
1.96607481510528,-0.578753074616759,"McLennan County","Texas",48309
-0.649268055687307,-2.429217748361,"McMullen County","Texas",48311
1.06833619404169,-1.33535944910225,"Madison County","Texas",48313
1.00949923577841,-0.942922554608728,"Marion County","Texas",48315
0.37457453315225,-1.69788935202779,"Martin County","Texas",48317
0.23796092310111,-1.54569227985219,"Mason County","Texas",48319
1.11329814574061,-0.886602042301701,"Matagorda County","Texas",48321
1.24287468328387,1.30619986434175,"Maverick County","Texas",48323
1.15751510746328,-0.958136423203575,"Medina County","Texas",48325
-0.0415670865826574,-1.49312438317233,"Menard County","Texas",48327
1.84769437717128,-1.30621829528536,"Midland County","Texas",48329
0.971481010723873,-1.13294904842212,"Milam County","Texas",48331
0.403049324518534,-2.08613397240663,"Mills County","Texas",48333
0.559513478231621,-1.6179005837876,"Mitchell County","Texas",48335
0.905799716277171,-2.14053132838671,"Montague County","Texas",48337
2.31243355460208,-1.18882720740715,"Montgomery County","Texas",48339
0.971081877490319,-1.28810595535976,"Moore County","Texas",48341
1.2795816326152,-0.882171369192995,"Morris County","Texas",48343
-0.345784655499125,-2.65850975611213,"Motley County","Texas",48345
1.42718098016811,-0.771158192485605,"Nacogdoches County","Texas",48347
1.26902336278503,-1.09777818943634,"Navarro County","Texas",48349
0.76439817553558,-1.10777265932135,"Newton County","Texas",48351
0.801814495273672,-1.23864179684029,"Nolan County","Texas",48353
2.22018299580797,-0.0321050369165332,"Nueces County","Texas",48355
0.638865232820362,-2.26085026863774,"Ochiltree County","Texas",48357
-0.269394183834918,-2.38852751669432,"Oldham County","Texas",48359
1.98776267582034,-1.49088918542554,"Orange County","Texas",48361
1.05986212755021,-1.57618523779642,"Palo Pinto County","Texas",48363
1.04744869099654,-1.52653006972084,"Panola County","Texas",48365
1.7440643127425,-1.71826700993662,"Parker County","Texas",48367
0.635339690869904,-0.8125013087266,"Parmer County","Texas",48369
0.107320173835814,-0.462480235123982,"Pecos County","Texas",48371
1.24237287020249,-1.31709338740898,"Polk County","Texas",48373
1.71085269910614,-0.939586813401037,"Potter County","Texas",48375
-0.146687623404881,0.804776351652357,"Presidio County","Texas",48377
1.28568546300062,-1.84548652192687,"Rains County","Texas",48379
1.74887670029681,-1.6489122389312,"Randall County","Texas",48381
0.0908111737660061,-1.44586171200225,"Reagan County","Texas",48383
